id,name,description,citation_uri,child_ids/0,child_ids/1,child_ids/2,child_ids/3,child_ids/4,child_ids/5,child_ids/6,child_ids/7,child_ids/8,restrictions/0,child_ids/9,child_ids/10,child_ids/11,child_ids/12,positive_examples/0,positive_examples/1,positive_examples/2,positive_examples/3,positive_examples/4,positive_examples/5,positive_examples/6,positive_examples/7,positive_examples/8,positive_examples/9,positive_examples/10,positive_examples/11,positive_examples/12,child_ids/13,child_ids/14,child_ids/15,child_ids/16,child_ids/17,child_ids/18,child_ids/19,child_ids/20,child_ids/21,child_ids/22,child_ids/23,child_ids/24,restrictions/1,child_ids/25,child_ids/26
/m/039jq,Glass,"Sounds associated with the non-crystalline amorphous solid that is often transparent and has widespread practical, technological, and decorative uses.",http://en.wikipedia.org/wiki/Glass,/m/07q7njn,/m/07rn7sz,,,,,,,,,,,,,youtu.be/PN10dchsywY?start=70&end=80,youtu.be/LBbNXGVJCWw?start=110&end=120,youtu.be/uN7Hp-Yk8OQ?start=330&end=340,youtu.be/VWPIFiqTHWs?start=180&end=190,youtu.be/n3cOIGJUlPQ?start=530&end=540,youtu.be/723KuaTtsVc?start=50&end=60,youtu.be/E1QaQHjCAv4?start=230&end=240,youtu.be/qlnoKIMMWm4?start=110&end=120,youtu.be/LT5wHi8Atmg?start=70&end=80,,,,,,,,,,,,,,,,,,,
/m/07q7njn,"Chink, clink",A short light metallic sound.,http://wordnetweb.princeton.edu/perl/webwn?s=chink,,,,,,,,,,,,,,,youtu.be/MtzyuvdvfpQ?start=2&end=12,youtu.be/N8YbmQ_YvW4?start=30&end=40,youtu.be/aWsU1yATn5U?start=8&end=18,youtu.be/5YhaZSsAQ6M?start=70&end=80,youtu.be/8-qDda-c6yo?start=30&end=40,youtu.be/8efvnCaFuzQ?start=17&end=27,,,,,,,,,,,,,,,,,,,,,,
/m/07rn7sz,Shatter,The sound of a brittle rigid substance rapidly breaking into many pieces.,http://wordnetweb.princeton.edu/perl/webwn?s=shatter,,,,,,,,,,,,,,,youtu.be/rBUWlPPHunk?start=50&end=60,youtu.be/gkac73Rq7dU?start=350&end=360,youtu.be/PDtzyKfzAc8?start=180&end=190,youtu.be/_O0n0l_tL1Q?start=150&end=160,youtu.be/1d4ASeSEXVI?start=220&end=230,,,,,,,,,,,,,,,,,,,,,,,
/m/04k94,Liquid,Sounds of a fluid that conforms to the shape of its container but retains a constant volume independent of pressure.,http://en.wikipedia.org/wiki/Liquid,/m/07rrlb6,/m/07qlwh6,/m/07r5v4s,/m/07prgkl,/m/07p7b8y,/m/07qlf79,/m/07ptzwd,/m/07ptfmf,/m/0dv3j,,,,,,youtu.be/5ntpW4iXtP8?start=70&end=80,youtu.be/ES8lAqq8cSg?start=270&end=280,youtu.be/EvNPF1oGjPQ?start=10&end=20,youtu.be/vKLoUE_DBVQ?start=230&end=240,youtu.be/1QkOu15rjXM?start=40&end=50,youtu.be/EyOMSnIc9SY?start=440&end=450,youtu.be/qtKiqaRZ9x8?start=10&end=20,,,,,,,,,,,,,,,,,,,,,
/m/07rrlb6,"Splash, splatter",The sound of a liquid colliding with a hard surface.,http://wordnetweb.princeton.edu/perl/webwn?s=splash,/m/07p6mqd,,,,,,,,,,,,,,youtu.be/rFF12MllDhg?start=210&end=220,youtu.be/whfUQXL3luQ?start=10&end=20,youtu.be/IOwEFjW1ReU?start=50&end=60,youtu.be/S-p4PzFB_mI?start=20&end=30,youtu.be/XdSCT_cQDbE?start=10&end=20,youtu.be/sW4wBBH37qA?start=10&end=20,,,,,,,,,,,,,,,,,,,,,,
/m/07p6mqd,Slosh,The sound of small waves of liquid held in a container breaking against the edges.,http://wordnetweb.princeton.edu/perl/webwn?s=slosh,,,,,,,,,,,,,,,youtu.be/1vvxtLJFbzk?start=140&end=150,youtu.be/0D_D7pd2Auk?start=210&end=220,youtu.be/0y5ZMfoo3EI?start=30&end=40,youtu.be/8BmJ_BAnf-k?start=100&end=110,youtu.be/i_IwowmdAOg?start=30&end=40,youtu.be/5CjCEFSCFuw?start=30&end=40,youtu.be/DlMgXSJq1vg?start=180&end=190,,,,,,,,,,,,,,,,,,,,,
/m/07qlwh6,Squish,Sounds made by a liquid-saturated material being squeezed.,http://wordnetweb.princeton.edu/perl/webwn?s=squish,,,,,,,,,,,,,,,youtu.be/3EmVk33-7ng?start=30&end=40,youtu.be/H8COAreN7CI?start=30&end=40,youtu.be/1oH7EmcORMk?start=30&end=40,youtu.be/Wf2-FDI22Xg?start=220&end=230,youtu.be/0Lr0d7HoFRQ?start=30&end=40,,,,,,,,,,,,,,,,,,,,,,,
/m/07r5v4s,Drip,The sound of liquid falling in drops.,http://wordnetweb.princeton.edu/perl/webwn?s=drip,,,,,,,,,,,,,,,youtu.be/egSo8OqYcak?start=190&end=200,youtu.be/RiIo5obGWgQ?start=70&end=80,youtu.be/WUOXH-9cfbM?start=30&end=40,youtu.be/mqSklGvTBo0?start=60&end=70,,,,,,,,,,,,,,,,,,,,,,,,
/m/07prgkl,Pour,The sound of liquid being transferred in a steady stream.,http://wordnetweb.princeton.edu/perl/webwn?s=pour,/m/07pqc89,/t/dd00088,,,,,,,,,,,,,youtu.be/vSwJupCXq6g?start=10&end=20,youtu.be/klF5jHsp2rs?start=150&end=160,youtu.be/7NBoEcVv0U8?start=70&end=80,youtu.be/_WHA4Awjq1Q?start=200&end=210,youtu.be/IAP0Hr4zJcE?start=570&end=580,youtu.be/lIWoEaiHEV8?start=380&end=390,youtu.be/qavftbteuzU?start=570&end=580,youtu.be/laey-lg_NQ4?start=470&end=480,,,,,,,,,,,,,,,,,,,,
/m/07pqc89,"Trickle, dribble",The sound of a liquid flowing slowly in an unsteady stream or drops.,http://wordnetweb.princeton.edu/perl/webwn?s=trickle,,,,,,,,,,,,,,,youtu.be/KatU7SuscEU?start=130&end=140,youtu.be/5-26yY_4M6c?start=590&end=600,youtu.be/zMEi4gB_m_0?start=30&end=40,youtu.be/j8TblDlV7ms?start=120&end=130,,,,,,,,,,,,,,,,,,,,,,,,
/t/dd00088,Gush,The sound of a liquid coming out of a pipe or other opening rapidly and in large volumes.,,,,,,,,,,,,,,,,youtu.be/nb-qnjlexk4?start=200&end=210,youtu.be/es8e2wKAyAg?start=110&end=120,,,,,,,,,,,,,,,,,,,,,,,,,,
/m/07p7b8y,Fill (with liquid),The sound of a container being filled with liquid.,http://wordnetweb.princeton.edu/perl/webwn?s=fill,,,,,,,,,,,,,,,youtu.be/XDEoGiMbmtc?start=270&end=280,youtu.be/ZoW4eL72fYA?start=210&end=220,youtu.be/KRXChlhyrrw?start=120&end=130,youtu.be/A8up3toh8Js?start=250&end=260,youtu.be/ZM-nZ8Yh9b0?start=10&end=20,,,,,,,,,,,,,,,,,,,,,,,
/m/07qlf79,Spray,The sound of a liquid being transferred in a scatter or jet of droplets.,http://wordnetweb.princeton.edu/perl/webwn?s=spray,,,,,,,,,,,,,,,youtu.be/YDbxVJEFyvI?start=14&end=24,youtu.be/wKByBE9Gy_8?start=500&end=510,youtu.be/yq6m58KXxcs?start=30&end=40,youtu.be/FYW1xkJBWBE?start=10&end=20,youtu.be/UTsDmkLU7Og?start=30&end=40,youtu.be/04EocSVWMoM?start=30&end=40,youtu.be/6sYf3-kmw0k?start=30&end=40,youtu.be/nsEhTV5-e2s?start=27&end=37,,,,,,,,,,,,,,,,,,,,
/m/07ptzwd,Pump (liquid),The sound of a liquid being drawn or poured with a pump.,http://wordnetweb.princeton.edu/perl/webwn?s=pump,,,,,,,,,,,,,,,youtu.be/7bhWazNlIAY?start=370&end=380,youtu.be/yQLgFJ3T51Q?start=180&end=190,youtu.be/8W7uDxY5nB4?start=30&end=40,youtu.be/k2CCMOJ2ubY?start=90&end=100,youtu.be/sfkMAdEyB4c?start=140&end=150,youtu.be/hZ9a8YVFOmo?start=30&end=40,youtu.be/5Fc4wjBLQeM?start=300&end=310,youtu.be/JGmCVlieEj0?start=10&end=20,,,,,,,,,,,,,,,,,,,,
/m/07ptfmf,Stir,The sound of moving an implement through a fluid substance.,http://wordnetweb.princeton.edu/perl/webwn?s=stir,,,,,,,,,,,,,,,youtu.be/USAby5e7hwI?start=30&end=40,youtu.be/5hUK9ubSMZU?start=300&end=310,youtu.be/KHSsK-2wDIo?start=240&end=250,youtu.be/6DXtiywoWyQ?start=300&end=310,youtu.be/3AmLt4xnIg8?start=200&end=210,youtu.be/cNcj8z_wv7E?start=270&end=280,,,,,,,,,,,,,,,,,,,,,,
/m/0dv3j,Boiling,"The sound of a liquid that is reaching the temperature at which it transitions to a vapor, resulting in bubbles emerging at the surface.",http://en.wikipedia.org/wiki/Boiling,,,,,,,,,,,,,,,youtu.be/inTsmf3BslU?start=180&end=190,youtu.be/PPadmzjMODM?start=30&end=40,youtu.be/7asRT4sLUMw?start=30&end=40,,,,,,,,,,,,,,,,,,,,,,,,,
/t/dd00089,Miscellaneous sources,Portmanteau class for sound categories that clearly suggest specific sources not covered in the other categories.,,/m/0790c,/m/04179zz,/m/0dl83,/t/dd00091,,,,,,abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/m/0790c,Sonar,Sounds associated with underwater sensing via acoustic signals. A classic sonar sound involves reverberant reflections of an emitted tone pip.,http://en.wikipedia.org/wiki/Sonar,,,,,,,,,,,,,,,youtu.be/_l2qH62qG-Y?start=30&end=40,youtu.be/rbN9akpEJh4?start=40&end=50,youtu.be/f47LeLK_ucU?start=30&end=40,,,,,,,,,,,,,,,,,,,,,,,,,
/m/04179zz,Duck call (hunting tool),The sound of a tool which imitates the communication calls of waterfowl and is used primarily by hunters to lure prey.,http://en.wikipedia.org/wiki/Duck_call,,,,,,,,,,blacklist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/m/0dl83,Arrow,Sounds of a shafted projectile that is shot with a bow.,http://en.wikipedia.org/wiki/Arrow,/m/07rqsjt,/m/07qnq_y,/m/07pk7mg,,,,,,,,,,,,youtu.be/STeG7lU2seQ?start=70&end=80,youtu.be/uFROlibANvw?start=40&end=50,youtu.be/AAdoBK3LG_s?start=110&end=120,youtu.be/SgZSBDALO1k?start=210&end=220,youtu.be/sb4VwqX1Wss?start=130&end=140,youtu.be/lPbA3GnfWDQ?start=30&end=40,youtu.be/KP74BeNnPjU?start=60&end=70,youtu.be/FfMwEVBCmaQ?start=360&end=370,,,,,,,,,,,,,,,,,,,,
/m/07rqsjt,"Whoosh, swoosh, swish",A sibilant sound caused by a rigid object sweeping through the air.,http://wordnetweb.princeton.edu/perl/webwn?s=whoosh,,,,,,,,,,,,,,,youtu.be/jRocgDvVV6U?start=30&end=40,youtu.be/-xuq3kOwGGw?start=30&end=40,youtu.be/HuoE9pT4DFw?start=0&end=5,youtu.be/DdMAiFT2dIY?start=30&end=40,youtu.be/1SDz3QpoPRk?start=30&end=40,,,,,,,,,,,,,,,,,,,,,,,
/m/07qnq_y,"Thump, thud","A heavy dull sound, as made by impact of heavy objects with a relatively soft point of contact.",http://wordnetweb.princeton.edu/perl/webwn?s=thump,/m/07rrh0c,/t/dd00108,,,,,,,,,,,,,youtu.be/t6rniZNuoM4?start=60&end=70,youtu.be/t4Q8i_J-Fos?start=50&end=60,youtu.be/gNMsHIMAHXs?start=280&end=290,youtu.be/StjeR1EIv0A?start=410&end=420,youtu.be/b4a1SE8pJtw?start=150&end=160,youtu.be/cx8hGMuV5Ok?start=420&end=430,youtu.be/NLilfM4RVOA?start=50&end=60,youtu.be/_FDKLplMbf4?start=320&end=330,,,,,,,,,,,,,,,,,,,,
/m/07rrh0c,Thunk,A partly dull hollow sound with a damped resonance.,http://wordnetweb.princeton.edu/perl/webwn?s=thunk,,,,,,,,,,,,,,,youtu.be/Ze1hkRWoz-M?start=110&end=120,youtu.be/txiZk4ap_4c?start=100&end=110,youtu.be/e57je4YO9cM?start=230&end=240,youtu.be/DPI_-objvnY?start=110&end=120,youtu.be/Q4mvcscgRdA?start=30&end=40,youtu.be/HzQphRe4bgM?start=130&end=140,youtu.be/qD9Uvxrq63U?start=100&end=110,,,,,,,,,,,,,,,,,,,,,
/t/dd00108,Clunk,"A predominantly low-frequency impact noise that starts with a cleaner, high-frequency click, suggesting the contact of rigid surfaces (as of a car door closing).",,,,,,,,,,,,,,,,youtu.be/x-dLBbkPEKA?start=26&end=36,youtu.be/fdD2UwvJdC4?start=20&end=30,youtu.be/p-nnE3kbpCQ?start=30&end=40,youtu.be/KULfVYWeYgw?start=30&end=40,youtu.be/d3-_V1rijLo?start=20&end=30,youtu.be/otLsSpCumO8?start=30&end=40,youtu.be/aQ7m0KUB0xY?start=30&end=40,youtu.be/HTQ7u3pcdYs?start=20&end=30,,,,,,,,,,,,,,,,,,,,
/m/07pk7mg,Wobble,"The sound of a structure shaking unsteadily back and forth, as in response to an impact.",http://wordnetweb.princeton.edu/perl/webwn?s=wobble,,,,,,,,,,,,,,,youtu.be/AesYVC3ej1g?start=340&end=350,,,,,,,,,,,,,,,,,,,,,,,,,,,
/t/dd00091,Sound equipment,Sounds that suggest the involvement of electronic audio processing equipment.,,/m/0hg7b,/m/0b_fwt,/m/01vfsf,/m/02rr_,,,,,,abstract,,,,,youtu.be/a_eC1dvlFyQ?start=60&end=70,youtu.be/yZJCg_RBPpg?start=290&end=300,youtu.be/wJsvxEHIUwc?start=280&end=290,youtu.be/UEDM20GlRlA?start=10&end=20,youtu.be/oEr9yy3dx-w?start=100&end=110,,,,,,,,,,,,,,,,,,,,,,,
/m/0hg7b,Microphone,"Sounds whose origin lie with the microphone used in the recording, rather than the external sound source that was intended to be recorded.",http://en.wikipedia.org/wiki/Microphone,/t/dd00092,,,,,,,,,blacklist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/m/0b_fwt,Electronic tuner,Sounds produced by an electronic device whose purpose is to aid in the tuning of musical instruments.,http://en.wikipedia.org/wiki/Electronic_tuner,,,,,,,,,,blacklist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/m/01vfsf,Guitar amplifier,"Sounds specifically associated with an audio amplifier intended for use with an electric guitar, such as overdrive distortion.",http://en.wikipedia.org/wiki/Guitar_amplifier,,,,,,,,,,blacklist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/m/02rr_,Effects unit,"Sounds associated with an electronic device that alters how a musical instrument or other audio source sounds. Some effects subtly ""color"" a sound while others transform it dramatically.",http://en.wikipedia.org/wiki/Effects_unit,/m/07m2kt,,,,,,,,,,,,,,youtu.be/aAmyLNfCbyo?start=580&end=590,youtu.be/7lTBoMcuy10?start=190&end=200,youtu.be/ND-Fs2VaFL0?start=30&end=40,youtu.be/8FiXfyDdaZo?start=160&end=170,youtu.be/thvxJisK52g?start=50&end=60,youtu.be/PFr8GwUVzfw?start=300&end=310,youtu.be/GsAUcq1V2HY?start=30&end=40,youtu.be/UMkFu4MsDjc?start=160&end=170,,,,,,,,,,,,,,,,,,,,
/m/07m2kt,Chorus effect,The ensemble sound produced by an electronic effects unit which outputs simultaneous versions of the input source with small variations in pitch and timbre.,http://en.wikipedia.org/wiki/Chorus_effect,,,,,,,,,,,,,,,youtu.be/QK200gvvi68?start=60&end=70,youtu.be/XXzpCKOVswg?start=200&end=210,youtu.be/vKNGqQ3GRB8?start=90&end=100,,,,,,,,,,,,,,,,,,,,,,,,,
/t/dd00133,Specific impact sounds,Transient contact sounds that are strongly suggestive of the particular objects involved in the collision.,,/m/018w8,,,,,,,,,abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/m/018w8,Basketball bounce,"The sound of a basketball bouncing on a hard surface, such as a basketball court.",http://en.wikipedia.org/wiki/Basketball,,,,,,,,,,,,,,,youtu.be/-64NRxM2YLg?start=60&end=70,youtu.be/2Tg8LHzMOgs?start=150&end=160,youtu.be/WXtRxqxRIHQ?start=50&end=60,youtu.be/zjxL61AXNTI?start=60&end=70,youtu.be/ZGYGusrK84E?start=220&end=230,youtu.be/GUSqE3a1P3I?start=100&end=110,,,,,,,,,,,,,,,,,,,,,,
/t/dd00098,Source-ambiguous sounds,"Portmanteau class for sounds that do not immediately suggest specific source objects, but which are more likely to be perceived and described according to their acoustic properties.",,/t/dd00099,/t/dd00109,/t/dd00110,/m/05n1m,/m/028v0c,/t/dd00122,,,,abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/t/dd00099,Generic impact sounds,"Sounds of impacts or collisions preferentially described by their acoustic properties, rather than by immediately referring to their assumed source object(s).",,/m/07pws3f,/m/07ryjzk,/m/07rdhzs,/m/07pjjrj,/m/07pc8lb,/m/07pqn27,/m/07r4wb8,/m/07qcpgn,/m/07qnq_y,abstract,/m/07rbp7_,/m/07pyf11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/m/07pws3f,Bang,A brief and loud noise.,http://wordnetweb.princeton.edu/perl/webwn?s=bang,,,,,,,,,,,,,,,youtu.be/0zsRRg6NZDQ?start=21&end=31,youtu.be/ayhkvgG1Cvw?start=210&end=220,youtu.be/Oe6sYXWAM7E?start=90&end=100,youtu.be/rhG_ie69Nwc?start=300&end=310,,,,,,,,,,,,,,,,,,,,,,,,
/m/07ryjzk,"Slap, smack","The sharp sound of a flat object striking another (e.g., an open hand hitting a face).",http://wordnetweb.princeton.edu/perl/webwn?s=slap,,,,,,,,,,,,,,,youtu.be/-gfaj2Evqus?start=290&end=300,youtu.be/KDQV3eSkhZ4?start=70&end=80,youtu.be/toWBIJlu2NM?start=80&end=90,youtu.be/yjEZx7TvwcA?start=60&end=70,youtu.be/kasvqBhDBC0?start=240&end=250,youtu.be/ls_QsNFNDbg?start=10&end=20,youtu.be/v-Al9LqV9Mo?start=30&end=40,,,,,,,,,,,,,,,,,,,,,
/m/07rdhzs,"Whack, thwack","The sound of a partially rigid object forcefully striking another object, which may be preceded by the sound of the rapid, driven motion of one object (as of a baseball bat hitting a ball).",http://wordnetweb.princeton.edu/perl/webwn?s=whack,,,,,,,,,,,,,,,youtu.be/redtHVmxs7s?start=30&end=40,youtu.be/dVi2QoAYsAQ?start=180&end=190,youtu.be/aB5CD4u16gM?start=40&end=50,youtu.be/zruJV_pq4z0?start=270&end=280,youtu.be/e-lOchEQ1i0?start=20&end=30,,,,,,,,,,,,,,,,,,,,,,,
/m/07pjjrj,"Smash, crash",The sound of a rigid structure violently breaking into many pieces.,http://wordnetweb.princeton.edu/perl/webwn?s=smash,,,,,,,,,,,,,,,youtu.be/-3MV6T3u9Ig?start=30&end=40,youtu.be/-DTgp1cbyug?start=0&end=2,youtu.be/Ywc4_D3sKHQ?start=30&end=40,youtu.be/PBTPWOf_E-w?start=250&end=260,youtu.be/c0nVFint5bk?start=160&end=170,youtu.be/5lLMWk_-fQw?start=20&end=30,,,,,,,,,,,,,,,,,,,,,,
/m/07pc8lb,Breaking,The sound of a rigid object become separated into pieces or fragments.,http://wordnetweb.princeton.edu/perl/webwn?s=break,,,,,,,,,,,,,,,youtu.be/frZUEXzWE5Q?start=30&end=40,youtu.be/1SAdEjaSf3g?start=6&end=16,youtu.be/mKTTCj3WrLg?start=30&end=40,youtu.be/LF-070rGEbQ?start=230&end=240,youtu.be/FeaKHpQ4UhE?start=90&end=100,youtu.be/wyv4blKX3No?start=390&end=400,,,,,,,,,,,,,,,,,,,,,,
/m/07pqn27,Bouncing,"The sound of an elastic, non-destructive collision in which one or both objects spring back. Depending on the situation, there may be multiple such collisions in a characteristic pattern, as of a ball bouncing.",http://wordnetweb.princeton.edu/perl/webwn?s=bounce,,,,,,,,,,,,,,,youtu.be/Tk2v1UaTgmk?start=40&end=50,youtu.be/Od85JwO7ChQ?start=10&end=20,youtu.be/FSVfPifghQ4?start=50&end=60,youtu.be/00XaUxjGuX8?start=170&end=180,youtu.be/BKnuN5hoZnM?start=40&end=50,youtu.be/QErefA2Ms4c?start=390&end=400,youtu.be/tHcW8l5ifLQ?start=10&end=20,,,,,,,,,,,,,,,,,,,,,
/m/07rbp7_,Whip,"The sound of whipping, i.e., the greatly accelerated motion of the tip of a flexible structure, as the result of concentrated angular momentum.",http://wordnetweb.princeton.edu/perl/webwn?s=whip,,,,,,,,,,,,,,,youtu.be/LhbzdtNRTKs?start=30&end=40,youtu.be/ivoEsA_OErY?start=30&end=40,youtu.be/9qMbQFMHA5g?start=20&end=30,,,,,,,,,,,,,,,,,,,,,,,,,
/m/07pyf11,Flap,"The noisy sound of a flexible surface, such as a flag, moving back-and-forth in the air and optionally coming into contact with an adjacent hard surface.",http://wordnetweb.princeton.edu/perl/webwn?s=flap,,,,,,,,,,,,,,,youtu.be/-1MpcvB9PAI?start=30&end=40,youtu.be/M3301jxTkto?start=5&end=15,youtu.be/7dIIVzcYhD4?start=310&end=320,,,,,,,,,,,,,,,,,,,,,,,,,
/t/dd00109,Surface contact,Sounds produced by a more extended interaction between two objects or surfaces instead of a collision or bounce.,,/m/07qb_dv,/m/07qv4k0,/m/07pdjhy,/m/07s8j8t,/m/07pt6mm,,,,,abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/m/07qb_dv,Scratch,"The sound of a hard, sharp point of contact leaving a permanent groove in a hard surface.",http://wordnetweb.princeton.edu/perl/webwn?s=scratch,,,,,,,,,,,,,,,youtu.be/tgHySwhil9s?start=50&end=60,youtu.be/Y9R0M2gQE04?start=30&end=40,youtu.be/yUEDrDKIYV0?start=450&end=460,youtu.be/7GapruwcCO0?start=300&end=310,youtu.be/NG_Pa0_Rc74?start=50&end=60,,,,,,,,,,,,,,,,,,,,,,,
/m/07qv4k0,Scrape,The sound of a hard edge dragging across a surface.,http://wordnetweb.princeton.edu/perl/webwn?s=scrape,,,,,,,,,,,,,,,youtu.be/CDXoMKXrn58?start=30&end=40,youtu.be/SAVRtzEodx4?start=30&end=40,,,,,,,,,,,,,,,,,,,,,,,,,,
/m/07pdjhy,Rub,The sound of two surfaces moving smoothly over each other with pressure but without excessive friction.,http://wordnetweb.princeton.edu/perl/webwn?s=rub,,,,,,,,,,,,,,,youtu.be/LSEjPSU7wSA?start=210&end=220,youtu.be/hngBJnxLVmQ?start=180&end=190,youtu.be/AXsR125JDEA?start=520&end=530,youtu.be/fHmROtp_U00?start=410&end=420,youtu.be/MDPCZrtDl5c?start=450&end=460,youtu.be/cLuDhdm-1tc?start=20&end=30,youtu.be/H5nQnPCk0Uo?start=100&end=110,youtu.be/4ugXkiWI-7A?start=25&end=35,,,,,,,,,,,,,,,,,,,,
/m/07s8j8t,Roll,The sound of an object moving by turning over or rotating.,http://wordnetweb.princeton.edu/perl/webwn?s=roll,,,,,,,,,,blacklist,,,,,youtu.be/2TE4hAMo9EE?start=4&end=14,youtu.be/3250CBWhvWE?start=30&end=40,youtu.be/45fwQe0d62o?start=30&end=40,youtu.be/Fx0tr98DzN8?start=0&end=8,youtu.be/OoAtJAR6qto?start=0&end=5,,,,,,,,,,,,,,,,,,,,,,,
/m/07pt6mm,Grind,"The sound of a substance being reduced to small pieces or particles by pounding or abrading, or the sound of two surfaces rubbing with high friction that suggests that one or both surfaces are being disintergrated.",http://wordnetweb.princeton.edu/perl/webwn?s=grind,,,,,,,,,,,,,,,youtu.be/6jborgl8I1c?start=30&end=40,youtu.be/KcNqclVaRCg?start=30&end=40,,,,,,,,,,,,,,,,,,,,,,,,,,
/t/dd00110,Deformable shell,"Sounds that are associated with shells, rigid sheets, or other predominantly two-dimensional surfaces.",,/m/07plct2,/t/dd00112,/m/07qcx4z,,,,,,,abstract,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/m/07plct2,Crushing,"The sound of a brittle, rigid structure breaking into small pieces or catastrophically deforming.",http://wordnetweb.princeton.edu/perl/webwn?s=crush,,,,,,,,,,,,,,,youtu.be/-LRl10YdS-U?start=30&end=40,youtu.be/R9aRI18jBsg?start=40&end=50,youtu.be/0bbgeqkDm6U?start=30&end=40,,,,,,,,,,,,,,,,,,,,,,,,,
/t/dd00112,"Crumpling, crinkling","The sound of a rigid but flexible sheet, such as paper or aluminum, buckling into a smaller volume.",,,,,,,,,,,,,,,,youtu.be/R5Sa5FuBghs?start=80&end=90,youtu.be/A70nDKXBvd0?start=70&end=80,youtu.be/6oxdgmtwhPo?start=50&end=60,youtu.be/OZete7K0H9Q?start=100&end=110,youtu.be/Oceb2JMUNWE?start=40&end=50,youtu.be/al801VjCvn0?start=150&end=160,youtu.be/4q8KuEMFfhA?start=30&end=40,,,,,,,,,,,,,,,,,,,,,
/m/07qcx4z,Tearing,The sound of a flat or smooth surface separating abruptly.,http://wordnetweb.princeton.edu/perl/webwn?s=tear,,,,,,,,,,,,,,,youtu.be/OVt4xBfulms?start=40&end=50,youtu.be/BIluBHK8DO0?start=70&end=80,youtu.be/oS8kziiAWTk?start=40&end=50,youtu.be/xgrsFb35uew?start=440&end=450,youtu.be/vwze3eMulhs?start=50&end=60,,,,,,,,,,,,,,,,,,,,,,,
/m/05n1m,Onomatopoeia,"A class of sounds named to phonetically imitate, resemble, or suggest the sound it describes.",http://en.wikipedia.org/wiki/Onomatopoeia,/t/dd000138,/m/07rjwbb,/m/07qh7jl,/m/07qn4z3,/m/07rqsjt,/m/07qwyj0,/m/07s34ls,/m/07qmpdm,/m/07p9k1k,abstract,/m/07qc9xj,/m/07phhsh,/m/07r_r9m,/m/07qyrcz,,,,,,,,,,,,,,/m/07qfgpx,/t/dd00118,/m/07q34h3,/m/07rcgpl,/m/07qlwh6,/m/07p78v5,/t/dd00121,/m/07pzfmf,/m/07s12q4,/m/07qs1cx,/m/07pc8l3,,,,
/t/dd000138,Brief tone,Short-duration sounds composed of strong harmonics with a distinct pitch.,,/m/02fs_r,/m/07qwdck,/m/07phxs1,/m/07rv4dm,/m/07rpk1c,/m/07pggtn,/m/07pjwq1,/m/07q6cd_,/m/07s02z0,abstract,/m/07q8k13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/m/02fs_r,"Beep, bleep","A short, single tone, generally made by a computer or other machine and typically high-pitched.",http://en.wikipedia.org/wiki/Beep_(sound),,,,,,,,,,,,,,,youtu.be/iAKUYTMv23Y?start=55&end=65,youtu.be/EotkYg493i0?start=7&end=17,youtu.be/XnfPKj7_y4c?start=20&end=30,youtu.be/l5CEprbZ0OE?start=30&end=40,youtu.be/ht4cuUz_X14?start=60&end=70,youtu.be/Q7Ohn9lAM0s?start=8&end=18,youtu.be/jBVlmCUGv3M?start=30&end=40,youtu.be/YmtRXXJribE?start=170&end=180,youtu.be/SlUOFN4uc2I?start=14&end=24,,,,,,,,,,,,,,,,,,,
/m/07qwdck,Ping,A sharp high-pitched resonant sound with a clear decay.,http://wordnetweb.princeton.edu/perl/webwn?s=ping,,,,,,,,,,,,,,,youtu.be/FiSh0F3XnxM?start=30&end=40,youtu.be/N1ZKrgbnGAk?start=10&end=20,youtu.be/CkfqM_atyeI?start=90&end=100,youtu.be/Pln4GLIMqKY?start=30&end=40,youtu.be/2f3h6QRLyDk?start=30&end=40,youtu.be/rnNdkwGZph0?start=30&end=40,,,,,,,,,,,,,,,,,,,,,,
/m/07phxs1,Ding,"A high-pitched ringing sound, as of a small metal object being struck.",http://wordnetweb.princeton.edu/perl/webwn?s=ding,,,,,,,,,,,,,,,youtu.be/sjW5I8bhufY?start=7&end=17,youtu.be/9ejLc44MJCY?start=50&end=60,youtu.be/KiByOwi-V7w?start=110&end=120,youtu.be/lLaooX_97tM?start=120&end=130,youtu.be/khT36zSVvtg?start=140&end=150,youtu.be/93VprpYqN4o?start=160&end=170,,,,,,,,,,,,,,,,,,,,,,
